"guvr_id","guvr_numero","guvr_nome","gm_nome","data_de_envio","data_de_referencia","receita_vendas","receita_servicos","despesas","material_reciclado","rejeito","total_material_processado","postos_de_trabalho","renda_media","nome_tc_uvr"
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-01-04,2024-10-01,70937.97000000002,32570.0,14321.98,74.94409999999999,45.0,119.94409999999999,38,3280.0,Admin Laboratório
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-01-04,2024-09-26,61964.66,32387.44,12110.42,69.51629999999999,41.0,110.51629999999999,38,2500.0,Admin Laboratório
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-03-17,2025-01-01,65977.75,32570.0,17762.13,82.3503,42.5,124.8503,40,3200.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-03-17,2025-02-01,66684.56000000001,34152.92,24315.3,73.19319999999999,46.25,119.44319999999999,41,3100.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-06-05,2025-05-01,61086.350000000006,34152.92,22801.86,88.02429999999998,41.25,129.27429999999998,53,2500.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-03-17,2024-12-01,75082.74,32570.0,11966.07,86.25381,44.0,130.25381,40,2900.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-02-24,2024-11-01,68128.4,32570.0,12341.4,76.3216,42.55,118.8716,41,3000.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-05-06,2025-04-01,64746.329999999994,34152.92,22248.690000000002,74.6752,44.0,118.6752,47,2500.0,Andryws Rafael Gois
32,1,SÃO MIGUEL DO IGUAÇU - UVR 01,São Miguel do Iguaçu,2025-04-22,2025-03-01,73665.24999999999,34152.92,23546.09,78.33489999999999,43.0,121.33489999999999,42,3100.0,Andryws Rafael Gois
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-02,2024-12-01,12360.25,9000.0,6122.8099999999995,16.412,1.3,17.712,12,1855.6,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-05-21,2025-04-01,13382.449999999999,9000.0,50918.880000000005,13.866,1.55,15.416,12,1997.4,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-17,2025-03-01,17848.749999999993,9000.0,15523.53,18.085,1.95,20.035,12,2715.9,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-02,2024-10-01,18962.890000000003,9000.0,1361.37,26.383,1.75,28.133,13,2510.8,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-17,2025-01-01,18915.000000000004,9000.0,5818.1,27.0285,1.75,28.7785,16,2222.4,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-01,2024-09-01,13815.930000000002,8100.0,1308.1100000000001,14.387,1.65,16.037,13,1975.8,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-06-17,2025-05-01,25173.7,9000.0,7518.6,37.04425,1.98,39.024249999999995,13,2447.4,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-17,2025-02-01,19409.049999999996,9000.0,6528.65,28.584,1.8,30.384,17,2343.9,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-02-25,2024-11-01,17061.9,9000.0,5135.0,17.656,1.6,19.256,14,1981.6,Mayara Ketllyn de Paula Rosetti
34,1,SÃO PEDRO DO IGUAÇU - UVR 01,São Pedro do Iguaçu,2025-04-02,2024-11-01,17061.9,9000.0,7194.78,17.656,1.6,19.256,14,1981.6,Mayara Ketllyn de Paula Rosetti
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-02-24,2024-11-01,21807.739999999998,12249.0,5394.57,21.585,5.64,27.224,10,2860.51,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-06-18,2025-05-01,20421.21,13804.87,5022.49,23.0505,7.62,30.6705,10,2920.35,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-03-05,2025-02-01,27650.39,17027.33,5254.0,28.0205,9.82,37.838499999999996,10,3865.66,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-03-05,2025-01-01,29402.719999999998,19310.72,6043.0,32.39394,10.51,42.9058,10,4266.91,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-03-05,2024-12-01,26543.8,14742.0,8574.720000000001,25.0073,6.89,31.8998,10,3210.67,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-04-09,2025-03-01,25500.570000000003,15123.6,6050.43,25.33098,8.28,33.60798,10,3457.38,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-05-06,2025-04-01,25621.680000000004,15434.33,4980.15,26.3575,7.94,34.2975,10,3700.54,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-02-24,2024-11-01,21807.739999999998,12249.0,5394.57,21.585,5.64,27.224,10,2860.51,Junior Andre Britzke
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-01-09,2024-10-01,23461.820000000003,13441.5,5152.49,22.8215,7.05,29.872500000000002,10,3175.08,Admin Laboratório
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-01-09,2024-09-01,21638.850000000002,13675.5,12846.86,22.865,7.53,30.3925,10,2976.28,Admin Laboratório
38,1,SERRANOPOLIS DO IGUAÇU - UVR 01,Serranópolis do Iguaçu,2025-01-06,2024-08-01,24098.820000000003,15534.0,8036.88,26.6185,8.0,34.6185,10,3039.29,Admin Laboratório
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-01-02,2024-08-01,1.0,0.0,100.0,0.001,0.0,0.001,15,2500.0,Admin Laboratório
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-04-15,2024-11-01,15670.67,8931.6,15350.0,23.77,13.7,37.47,15,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-01-02,2024-10-01,1.0,25155.92,1.0,0.001,0.0,0.001,14,2473.0,Admin Laboratório
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-06-11,2025-05-01,18960.84,16931.6,519.19,25.498,14.61,40.108000000000004,15,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-04-15,2024-12-01,23677.82,8000.0,15230.0,27.87,15.7,43.57,16,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-03-21,2025-03-01,2700.0,13000.0,3203.0,0.3,13.66,13.9558,15,2000.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-01-02,2024-09-01,1.0,25905.25,1.0,0.001,0.0,0.001,15,2400.0,Admin Laboratório
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-05-12,2025-04-01,19762.45,18000.0,1500.0,30.74,15.95,46.69,14,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-04-08,2025-03-01,35228.87,8931.6,15000.0,44.365,13.66,58.0208,16,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-04-15,2025-02-01,25948.64,8000.0,15230.0,32.235,14.81,47.045,13,2500.0,Adriano Pereira Guedes
15,1,TERRA ROXA - UVR 01,Terra Roxa,2025-04-15,2025-01-01,18049.6,8000.0,15230.0,33.074,13.7,46.774,15,2500.0,Adriano Pereira Guedes
105,1,TIJUCAS DO SUL - UVR 01,Tijucas do Sul,2025-03-07,2025-02-01,40539.3,40000.0,700.0,49.506,12.57,62.072,23,2236.04,Adriano Campos Chagas
105,1,TIJUCAS DO SUL - UVR 01,Tijucas do Sul,2025-04-04,2025-03-01,64064.85999999999,40000.0,5841.52,41.83916,9.57,51.40736,28,2200.0,Adriano Campos Chagas
105,1,TIJUCAS DO SUL - UVR 01,Tijucas do Sul,2025-02-11,2025-01-01,43894.0,42000.0,4470.0,51.755,0.0,51.755,25,2900.0,Adriano Campos Chagas
105,1,TIJUCAS DO SUL - UVR 01,Tijucas do Sul,2025-05-19,2025-04-01,50920.58,2244.19,9161.99,43.70262,18.61,62.31262,28,2558.39,Pablo Bruno Rosa Oliveira
105,1,TIJUCAS DO SUL - UVR 01,Tijucas do Sul,2025-06-10,2025-05-01,67587.12,2867.68,5180.36,59.81,22.03,81.84,26,2735.93,Pablo Bruno Rosa Oliveira
5,1,TOLEDO - UVR 01,Toledo,2025-02-25,2024-11-01,51330.95,40158.0,112000.0,57.481,134.77,192.251,0,2200.0,Suzana Cristina de Almeida
5,1,TOLEDO - UVR 01,Toledo,2025-06-09,2024-11-01,42899.3,40158.0,112000.0,47.079,0.17,47.249,6,2200.0,Suzana Cristina de Almeida
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-03-10,2025-02-01,22309.7,11200.0,1260.0,29.72,5.0,34.72,11,2500.0,Alice Cristiane G Zancheta
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-02-25,2024-11-01,23440.0,11300.0,3821.0,41.137,6.0,47.137,12,2800.0,Alice Cristiane G Zancheta
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-06-09,2025-05-01,13250.4,9931.0,4580.0,15.808,1.52,17.328,10,2000.0,Alice Cristiane G Zancheta
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-04-02,2025-03-01,19117.05,13046.0,7810.0,33.36,5.32,38.68,10,2900.0,Alice Cristiane G Zancheta
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-05-09,2025-04-01,18772.35,13219.0,9201.0,34.05,3.0,37.05,10,2580.0,Alice Cristiane G Zancheta
67,1,TRES BARRAS DO PARANA - UVR 01,Três Barras do Paraná,2025-03-21,2024-12-01,24196.89,12300.0,5940.0,29.336,4.0,33.336,11,2544.0,Alice Cristiane G Zancheta
13,1,TUPASSI - UVR 01,Tupãssi,2025-03-06,2025-01-01,8722.94,3084.75,310.1,11.43,3.5,14.93,2,2919.0,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-02-28,2024-12-01,6099.84,1912.66,621.81,7.08,3.5,10.58,3,6099.84,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-03-10,2025-02-01,6792.77,2162.16,493.29,8.01,1.0,9.01,3,2093.0,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-02-25,2024-11-01,8253.88,2653.04,626.81,10.14,2.5,12.64,3,3537.0,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-06-10,2025-05-01,9920.23,2987.0,700.25,11.06,0.0035,11.07,4,3054.0,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-04-10,2025-03-01,9174.11,2908.71,422.33,10.76,2.0,12.76,4,2944.05,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-05-07,2025-04-01,5428.65,1978.83,693.91,7.33,2.0,9.33,4,1655.0,Fernanda Kaezer De Godoy
13,1,TUPASSI - UVR 01,Tupãssi,2025-01-04,2024-10-01,4133.41,0.0,273.0,4.886010000000001,2.0,6.886010000000001,3,1377.0,Admin Laboratório
13,1,TUPASSI - UVR 01,Tupãssi,2025-01-04,2024-09-01,6341.5,2108.34,400.0,7.993,0.0,7.993,3,1826.0,Admin Laboratório
13,1,TUPASSI - UVR 01,Tupãssi,2025-01-04,2024-08-01,9454.420000000002,2547.48,220.0,9.798,0.0,9.798,1,3078.0,Admin Laboratório
10,1,UBIRATA - UVR 01,Ubiratã,2025-04-16,2024-12-01,27317.489999999998,24950.98,1547.0,26.6137,10.0,36.6137,16,2000.0,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-04-16,2025-03-01,28917.469999999998,32959.25,0.0,29.6176,10.0,39.617599999999996,16,2153.0,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-04-16,2025-02-01,26979.929999999997,34053.21,150.0,38.841,10.0,48.841,16,2402.88,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-04-15,2024-11-01,32147.619999999995,32868.36,3883.5,30.06,10.0,40.06,14,2000.0,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-03-06,2024-11-01,31947.619999999995,5074.23,3883.0,30.06,10.0,40.06,16,2328.15,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-02-26,2024-11-01,16506.25,5074.23,3883.5,20.186,10.0,30.186,16,0.0,Ademir Papini Junior
10,1,UBIRATA - UVR 01,Ubiratã,2025-04-16,2025-01-01,18276.15,31922.65,1011.45,19.482,10.0,29.482,16,2220.9,Ademir Papini Junior
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-03-31,2025-02-01,22353.449999999997,6132.75,2963.7200000000003,22.152,34.68,56.832,13,1458.97,Heloisa Maria Beloni Insenha
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-06-24,2025-03-01,22447.9,3889.0,3100.0,23.113599999999998,10.0,33.1136,17,1300.0,Heloisa Maria Beloni Insenha
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-03-31,2025-01-01,23305.47,27058.33,184.74,22.774,0.02,22.79693,13,1458.97,Heloisa Maria Beloni Insenha
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-04-24,2025-04-01,21686.150000000005,0.0,0.0,22.311,18.66,40.971000000000004,17,300.0,Heloisa Maria Beloni Insenha
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-03-26,2024-12-01,22466.07,10320.51,6070.39,19.1625,8.98,28.142500000000002,15,2600.0,Heloisa Maria Beloni Insenha
6,1,VERA CRUZ DO OESTE - UVR 01,Vera Cruz do Oeste,2025-02-25,2024-11-01,17881.93,6660.28,7837.81,19.418,8.78,28.198,16,1500.0,Heloisa Maria Beloni Insenha
